epoch,train_loss,train_accuracy,train_feature_drift,train_cached_forward_fraction,projection_count,train_elr_regularization,train_elr_weight,raw_micro,raw_macro,trusted_micro,trusted_macro,proxy_micro,proxy_macro,clean_core_micro,clean_core_macro,clean_core_samples,flip_prediction_agreement,mean_feature_drift,selector,head_lr,visual_lr
1,0.5725519013947984,0.7613355995394484,0.03819092165921183,0.0,0,0.0,0.0,0.6957954168319702,0.6958429217338562,0.6957954168319702,0.6958429217338562,0.6957954168319702,0.6958429217338562,0.6957954168319702,0.6958429217338562,10322,0.882193386554718,0.0027576684951782227,0.6957954168319702,0.005,2e-05
2,0.5579189324762628,0.7648007017928614,0.03829594989429212,0.0,0,0.0,0.0,0.696182906627655,0.6962000131607056,0.696182906627655,0.6962000131607056,0.696182906627655,0.6962000131607056,0.696182906627655,0.6962000131607056,10322,0.88597172498703,0.0037543177604675293,0.696182906627655,0.004527317061077995,1.8109268244311982e-05
3,0.5413624057670952,0.7721914578650145,0.037799869290085254,0.0,0,0.0,0.0,0.699961245059967,0.6999619007110596,0.699961245059967,0.6999619007110596,0.699961245059967,0.6999619007110596,0.699961245059967,0.6999619007110596,10322,0.8801589012145996,0.004008054733276367,0.699961245059967,0.0032898170610779947,1.315926824431198e-05
4,0.5303056365885855,0.7789900762103186,0.03783738816004716,0.0,0,0.0,0.0,0.7001550197601318,0.7001808881759644,0.7001550197601318,0.7001808881759644,0.7001550197601318,0.7001808881759644,0.7001550197601318,0.7001808881759644,10322,0.8839372396469116,0.004416942596435547,0.7001550197601318,0.0017601829389220054,7.0407317556880214e-06
5,0.5238518341976245,0.7834859367289874,0.037601942764810124,0.0,0,0.0,0.0,0.7028676867485046,0.7028953433036804,0.7028676867485046,0.7028953433036804,0.7028676867485046,0.7028953433036804,0.7028676867485046,0.7028953433036804,10322,0.8830652832984924,0.004360020160675049,0.7028676867485046,0.0005226829389220053,2.0907317556880214e-06
6,0.5202396622466324,0.7861834530401887,0.03775200303287528,0.0,0,0.0,0.0,0.702383279800415,0.7023905515670776,0.702383279800415,0.7023905515670776,0.702383279800415,0.7023905515670776,0.702383279800415,0.7023905515670776,10322,0.8818058371543884,0.0044127702713012695,0.702383279800415,5e-05,2.0000000000000002e-07
