epoch,train_loss,train_accuracy,train_feature_drift,train_cached_forward_fraction,projection_count,train_elr_regularization,train_elr_weight,raw_micro,raw_macro,trusted_micro,trusted_macro,proxy_micro,proxy_macro,clean_core_micro,clean_core_macro,clean_core_samples,flip_prediction_agreement,mean_feature_drift,selector,head_lr,visual_lr
1,0.3156377101700729,0.7818740062503426,0.032381022106536456,0.0,0,0.0,0.0,0.6956016421318054,0.6956571936607361,0.8089656233787537,0.8064753413200378,0.7955306768417358,0.7926457524299622,0.8284313678741455,0.8279966711997986,7140,0.8770586848258972,0.002380669116973877,0.8284313678741455,5e-05,2e-05
2,0.3055844345122316,0.7815450408465376,0.03307963956689304,0.0,0,0.0,0.0,0.6958922743797302,0.6959905028343201,0.8108978867530823,0.8079293966293335,0.7967881560325623,0.7937089800834656,0.8303921818733215,0.8294302821159363,7140,0.8791900873184204,0.003137052059173584,0.8303921818733215,4.527317061077995e-05,1.8109268244311982e-05
3,0.30267385020382315,0.7824880750041121,0.03301931903892863,0.0,0,0.0,0.0,0.6982173919677734,0.6982713937759399,0.8127658367156982,0.8095877766609192,0.798050582408905,0.794788122177124,0.8322128653526306,0.8310683965682983,7140,0.8815152049064636,0.0032799243927001953,0.8322128653526306,3.289817061077995e-05,1.315926824431198e-05
4,0.3002266233705547,0.7830582817040408,0.03295869676812816,0.0,0,0.0,0.0,0.6964735388755798,0.6965333223342896,0.812206506729126,0.8089795112609863,0.797223687171936,0.793834924697876,0.831932783126831,0.830690324306488,7140,0.880933940410614,0.003527224063873291,0.831932783126831,1.7601829389220053e-05,7.0407317556880214e-06
5,0.2979502839404597,0.7827731783540764,0.033035889111875515,0.0,0,0.0,0.0,0.6966673135757446,0.6967334151268005,0.8125077486038208,0.8091820478439331,0.79778653383255,0.7944368124008179,0.8322128653526306,0.8308629393577576,7140,0.880933940410614,0.0035802125930786133,0.8322128653526306,5.2268293892200535e-06,2.0907317556880214e-06
6,0.2984868639605931,0.7830692472175009,0.03309146114932686,0.0,0,0.0,0.0,0.6972485780715942,0.6973047256469727,0.8128895163536072,0.8097279071807861,0.7981676459312439,0.7949392795562744,0.832493007183075,0.831326425075531,7140,0.882290244102478,0.0036023855209350586,0.832493007183075,5.000000000000001e-07,2.0000000000000002e-07
