label,class_name,total_groups,train_groups,val_groups,train_samples,val_samples,validation_status,segment,correct,recall,actual_training_exposures_to_selected_epoch
526,0526,191,172,19,172,19,covered_noisy_labels,head,6,0.31578946113586426,3440
527,0527,167,150,17,150,17,covered_noisy_labels,head,14,0.8235294222831726,3000
528,0528,218,196,22,196,22,covered_noisy_labels,head,11,0.5,3920
529,0529,158,142,16,142,16,covered_noisy_labels,head,9,0.5625,2840
530,0530,227,204,23,204,23,covered_noisy_labels,head,16,0.695652186870575,4080
531,0531,229,206,23,206,24,covered_noisy_labels,head,16,0.6666666865348816,4120
532,0532,232,209,23,209,23,covered_noisy_labels,head,17,0.739130437374115,4180
533,0533,180,162,18,162,18,covered_noisy_labels,head,6,0.3333333432674408,3240
534,0534,221,199,22,202,22,covered_noisy_labels,head,15,0.6818181872367859,4040
535,0535,159,143,16,143,16,covered_noisy_labels,head,2,0.125,2860
536,0536,246,221,25,221,25,covered_noisy_labels,head,19,0.7599999904632568,4420
537,0537,183,165,18,166,18,covered_noisy_labels,head,6,0.3333333432674408,3320
538,0538,227,204,23,204,23,covered_noisy_labels,head,8,0.3478260934352875,4080
539,0539,170,153,17,153,17,covered_noisy_labels,head,9,0.529411792755127,3060
540,0540,243,219,24,219,24,covered_noisy_labels,head,13,0.5416666865348816,4380
541,0541,243,219,24,219,24,covered_noisy_labels,head,17,0.7083333134651184,4380
542,0542,228,205,23,206,23,covered_noisy_labels,head,19,0.8260869383811951,4120
543,0543,226,203,23,203,23,covered_noisy_labels,head,7,0.30434781312942505,4060
544,0544,166,149,17,149,17,covered_noisy_labels,head,7,0.4117647111415863,2980
545,0545,155,139,16,140,16,covered_noisy_labels,head,7,0.4375,2800
546,0546,239,215,24,216,24,covered_noisy_labels,head,19,0.7916666865348816,4320
547,0547,221,199,22,200,23,covered_noisy_labels,head,18,0.782608687877655,4000
548,0548,163,147,16,148,16,covered_noisy_labels,head,9,0.5625,2960
549,0549,198,178,20,179,20,covered_noisy_labels,head,19,0.949999988079071,3580
550,0550,166,149,17,149,17,covered_noisy_labels,head,2,0.11764705926179886,2980
551,0551,224,202,22,203,22,covered_noisy_labels,head,13,0.5909090638160706,4060
552,0552,174,157,17,157,17,covered_noisy_labels,head,13,0.7647058963775635,3140
553,0553,231,208,23,208,23,covered_noisy_labels,head,23,1.0,4160
554,0554,228,205,23,206,23,covered_noisy_labels,head,16,0.695652186870575,4120
555,0555,65,59,6,59,6,covered_noisy_labels,middle,1,0.1666666716337204,1180
556,0556,166,149,17,149,17,covered_noisy_labels,head,13,0.7647058963775635,2980
557,0557,160,144,16,144,17,covered_noisy_labels,head,14,0.8235294222831726,2880
558,0558,200,180,20,180,20,covered_noisy_labels,head,14,0.699999988079071,3600
559,0559,162,146,16,148,16,covered_noisy_labels,head,11,0.6875,2960
560,0560,211,190,21,194,21,covered_noisy_labels,head,11,0.523809552192688,3880
561,0561,199,179,20,179,21,covered_noisy_labels,head,2,0.095238097012043,3580
562,0562,184,166,18,166,18,covered_noisy_labels,head,14,0.7777777910232544,3320
563,0563,181,163,18,163,18,covered_noisy_labels,head,14,0.7777777910232544,3260
564,0564,176,158,18,158,18,covered_noisy_labels,head,14,0.7777777910232544,3160
565,0565,245,221,24,221,24,covered_noisy_labels,head,15,0.625,4420
566,0566,197,177,20,177,20,covered_noisy_labels,head,14,0.699999988079071,3540
567,0567,198,178,20,178,20,covered_noisy_labels,head,10,0.5,3560
568,0568,242,218,24,218,24,covered_noisy_labels,head,18,0.75,4360
569,0569,239,215,24,215,24,covered_noisy_labels,head,10,0.4166666567325592,4300
570,0570,193,174,19,174,19,covered_noisy_labels,head,15,0.7894737124443054,3480
571,0571,234,211,23,212,23,covered_noisy_labels,head,13,0.5652173757553101,4240
572,0572,168,151,17,152,17,covered_noisy_labels,head,17,1.0,3040
573,0573,151,136,15,137,15,covered_noisy_labels,head,11,0.7333333492279053,2740
574,0574,225,203,22,204,22,covered_noisy_labels,head,9,0.40909090638160706,4080
575,0575,180,162,18,162,18,covered_noisy_labels,head,12,0.6666666865348816,3240
576,0576,231,208,23,208,23,covered_noisy_labels,head,17,0.739130437374115,4160
577,0577,192,173,19,174,19,covered_noisy_labels,head,16,0.8421052694320679,3480
578,0578,169,152,17,152,17,covered_noisy_labels,head,17,1.0,3040
579,0579,181,163,18,163,18,covered_noisy_labels,head,12,0.6666666865348816,3260
580,0580,215,193,22,193,22,covered_noisy_labels,head,17,0.7727272510528564,3860
581,0581,154,139,15,139,15,covered_noisy_labels,head,11,0.7333333492279053,2780
