label,class_name,total_groups,train_groups,val_groups,train_samples,val_samples,validation_status,segment,correct,recall,actual_training_exposures_to_selected_epoch
271,0271,188,169,19,169,19,covered_noisy_labels,head,15,0.7894737124443054,1404
272,0272,150,135,15,136,15,covered_noisy_labels,head,9,0.6000000238418579,1272
273,0273,172,155,17,156,17,covered_noisy_labels,head,13,0.7647058963775635,1298
274,0274,159,143,16,143,16,covered_noisy_labels,head,8,0.5,1369
275,0275,164,148,16,148,16,covered_noisy_labels,head,12,0.75,1238
276,0276,243,219,24,219,24,covered_noisy_labels,head,22,0.9166666865348816,1577
277,0277,237,213,24,214,24,covered_noisy_labels,head,22,0.9166666865348816,1590
278,0278,162,146,16,146,16,covered_noisy_labels,head,11,0.6875,1293
279,0279,226,203,23,203,23,covered_noisy_labels,head,17,0.739130437374115,1540
280,0280,150,135,15,136,15,covered_noisy_labels,head,11,0.7333333492279053,1210
281,0281,196,176,20,176,20,covered_noisy_labels,head,18,0.8999999761581421,1401
282,0282,183,165,18,165,18,covered_noisy_labels,head,16,0.8888888955116272,1429
283,0283,221,199,22,199,22,covered_noisy_labels,head,22,1.0,1501
284,0284,152,137,15,137,15,covered_noisy_labels,head,9,0.6000000238418579,1208
285,0285,159,143,16,144,16,covered_noisy_labels,head,14,0.875,1325
286,0286,239,215,24,215,24,covered_noisy_labels,head,17,0.7083333134651184,1589
287,0287,236,212,24,212,25,covered_noisy_labels,head,22,0.8799999952316284,1520
288,0288,229,206,23,207,23,covered_noisy_labels,head,21,0.9130434989929199,1554
289,0289,222,200,22,200,22,covered_noisy_labels,head,22,1.0,1542
290,0290,217,195,22,196,22,covered_noisy_labels,head,14,0.6363636255264282,1521
291,0291,161,145,16,145,16,covered_noisy_labels,head,11,0.6875,1252
292,0292,223,201,22,201,22,covered_noisy_labels,head,11,0.5,1508
293,0293,228,205,23,205,23,covered_noisy_labels,head,21,0.9130434989929199,1577
294,0294,194,175,19,175,19,covered_noisy_labels,head,16,0.8421052694320679,1380
295,0295,236,212,24,212,24,covered_noisy_labels,head,21,0.875,1515
296,0296,197,177,20,177,20,covered_noisy_labels,head,17,0.8500000238418579,1475
297,0297,212,191,21,192,21,covered_noisy_labels,head,20,0.9523809552192688,1494
298,0298,193,174,19,174,19,covered_noisy_labels,head,17,0.8947368264198303,1395
299,0299,157,141,16,141,16,covered_noisy_labels,head,16,1.0,1302
300,0300,227,204,23,205,23,covered_noisy_labels,head,16,0.695652186870575,1531
301,0301,165,149,16,149,16,covered_noisy_labels,head,16,1.0,1327
302,0302,239,215,24,215,24,covered_noisy_labels,head,22,0.9166666865348816,1564
303,0303,220,198,22,198,22,covered_noisy_labels,head,13,0.5909090638160706,1543
304,0304,145,131,14,131,14,covered_noisy_labels,head,5,0.3571428656578064,1288
305,0305,31,28,3,28,3,covered_noisy_labels,middle,0,0.0,562
306,0306,222,200,22,200,22,covered_noisy_labels,head,20,0.9090909361839294,1492
307,0307,175,157,18,159,18,covered_noisy_labels,head,5,0.2777777910232544,1402
308,0308,172,155,17,155,17,covered_noisy_labels,head,5,0.29411765933036804,1332
309,0309,193,174,19,177,20,covered_noisy_labels,head,15,0.75,1436
310,0310,230,207,23,207,23,covered_noisy_labels,head,12,0.52173912525177,1562
311,0311,165,149,16,149,16,covered_noisy_labels,head,15,0.9375,1269
312,0312,177,159,18,159,18,covered_noisy_labels,head,15,0.8333333134651184,1300
313,0313,189,170,19,170,19,covered_noisy_labels,head,7,0.3684210479259491,1355
314,0314,219,197,22,198,22,covered_noisy_labels,head,7,0.3181818127632141,1518
315,0315,197,177,20,177,20,covered_noisy_labels,head,16,0.800000011920929,1462
316,0316,218,196,22,196,22,covered_noisy_labels,head,15,0.6818181872367859,1459
317,0317,153,138,15,138,15,covered_noisy_labels,head,12,0.800000011920929,1331
