epoch,train_loss,train_acc,raw_val_loss,raw_val_acc,ema_val_loss,ema_val_acc,ema_num_updates,head_lr,backbone_lr,head_grad_norm,backbone_grad_norm,epoch_time
1,5.722564,0.202057,4.846917,0.363998,,,0,0.00250000,0.00000000,0.125779,0.000000,350.01
2,3.788772,0.463715,2.943195,0.538678,,,0,0.00500000,0.00000000,0.120437,0.000000,418.11
3,2.445538,0.583595,2.213344,0.600620,,,0,0.00499470,0.00000000,0.106627,0.000000,568.81
4,1.953487,0.635666,1.930917,0.625048,,,0,0.00497883,0.00000000,0.096844,0.000000,436.54
5,1.718115,0.664591,1.777938,0.642691,,,0,0.00495244,0.00000000,0.091237,0.000000,450.12
6,0.840810,0.675951,0.867358,0.639977,,,0,0.00491567,0.00000000,0.035361,0.000000,412.51
7,0.791059,0.679146,0.825155,0.642497,,,0,0.00486865,0.00000000,0.034174,0.000000,393.08
8,0.746965,0.687168,0.788471,0.650543,,,0,0.00481160,0.00000000,0.033113,0.000000,373.57
9,0.707953,0.696580,0.756334,0.657813,,,0,0.00474476,0.00000000,0.032221,0.000000,372.01
10,0.674177,0.705904,0.728820,0.666053,,,0,0.00466841,0.00000000,0.031292,0.000000,327.43
11,0.644629,0.715141,0.707105,0.670124,,,0,0.00458289,0.00000000,0.030428,0.000000,319.26
12,0.619681,0.724410,0.689707,0.673614,,,0,0.00448855,0.00000000,0.029789,0.000000,330.98
13,0.598142,0.732016,0.674582,0.677976,,,0,0.00438580,0.00000000,0.029124,0.000000,320.33
14,0.579912,0.738911,0.661991,0.681563,,,0,0.00427509,0.00000000,0.028590,0.000000,328.66
15,0.563751,0.746287,0.651164,0.683986,,,0,0.00415688,0.00000000,0.028126,0.000000,314.24
16,0.549823,0.751146,0.641862,0.688445,,,0,0.00403168,0.00000000,0.027598,0.000000,319.51
17,0.537057,0.757297,0.636087,0.687864,,,0,0.00390004,0.00000000,0.027226,0.000000,321.00
18,0.526175,0.762528,0.629110,0.688736,,,0,0.00376250,0.00000000,0.026894,0.000000,325.44
19,0.516450,0.766216,0.623198,0.691644,,,0,0.00361966,0.00000000,0.026644,0.000000,318.37
20,0.507405,0.771228,0.618022,0.693001,,,0,0.00347214,0.00000000,nan,0.000000,318.42
21,0.499254,0.774523,0.613976,0.693098,,,0,0.00332056,0.00000000,0.025969,0.000000,322.97
22,0.492012,0.778222,0.609750,0.695812,,,0,0.00316558,0.00000000,0.025755,0.000000,316.98
23,0.485069,0.781800,0.607199,0.694455,,,0,0.00300785,0.00000000,nan,0.000000,326.17
24,0.479126,0.784482,0.603317,0.697363,,,0,0.00284805,0.00000000,0.025293,0.000000,320.12
25,0.473571,0.786802,0.600336,0.700465,,,0,0.00268687,0.00000000,0.025040,0.000000,315.26
26,0.468366,0.789986,0.598464,0.697460,,,0,0.00252500,0.00000000,nan,0.000000,321.41
27,0.463787,0.792044,0.596192,0.698720,,,0,0.00236313,0.00000000,0.024670,0.000000,314.77
28,0.459511,0.795042,0.593647,0.698914,,,0,0.00220195,0.00000000,0.024543,0.000000,313.92
29,0.455618,0.796585,0.592319,0.699205,,,0,0.00204215,0.00000000,nan,0.000000,314.51
30,0.452167,0.798107,0.590598,0.700659,,,0,0.00188442,0.00000000,0.024316,0.000000,313.74
31,0.448836,0.800295,0.589143,0.700271,,,0,0.00172944,0.00000000,0.024130,0.000000,317.46
32,0.445960,0.801893,0.587781,0.698139,,,0,0.00157786,0.00000000,nan,0.000000,317.00
33,0.443301,0.803338,0.586784,0.700659,,,0,0.00143034,0.00000000,0.023890,0.000000,320.69
34,0.440926,0.804192,0.585516,0.701144,,,0,0.00128750,0.00000000,0.023783,0.000000,316.01
35,0.438745,0.805549,0.584759,0.700950,,,0,0.00114996,0.00000000,0.023718,0.000000,319.72
36,0.436875,0.806413,0.584306,0.701822,,,0,0.00101832,0.00000000,nan,0.000000,320.37
37,0.435179,0.807529,0.583514,0.701241,,,0,0.00089312,0.00000000,0.023559,0.000000,318.99
38,0.433654,0.807989,0.582983,0.702792,,,0,0.00077491,0.00000000,0.023516,0.000000,319.10
39,0.432346,0.808744,0.582450,0.702113,,,0,0.00066420,0.00000000,nan,0.000000,321.67
40,0.431205,0.809806,0.582078,0.702113,,,0,0.00056145,0.00000000,0.023378,0.000000,327.56
41,0.430203,0.810276,0.581823,0.701435,,,0,0.00046711,0.00000000,0.023338,0.000000,317.66
42,0.429356,0.810440,0.581569,0.701338,,,0,0.00038159,0.00000000,nan,0.000000,313.18
43,0.428661,0.811031,0.581368,0.702016,,,0,0.00030524,0.00000000,0.023246,0.000000,316.11
44,0.428063,0.811185,0.581136,0.702404,,,0,0.00023840,0.00000000,0.023276,0.000000,321.03
45,0.427574,0.811579,0.581038,0.702210,,,0,0.00018135,0.00000000,nan,0.000000,312.84
46,0.427181,0.811841,0.580956,0.702016,,,0,0.00013433,0.00000000,0.023192,0.000000,312.91
47,0.426886,0.811962,0.580895,0.702210,,,0,0.00009756,0.00000000,0.023224,0.000000,317.36
48,0.426659,0.812192,0.580845,0.702113,,,0,0.00007117,0.00000000,nan,0.000000,312.83
